"","YearDecimal","Latitude30value","Latitude30uncertainty","Latitude33value","Latitude33uncertainty","Latitude37value","Latitude37uncertainty","Latitude41value","Latitude41uncertainty","Latitude44value","Latitude44uncertainty","Latitude49value","Latitude49uncertainty","Latitude53value","Latitude53uncertainty","Latitude58value","Latitude58uncertainty","Latitude64value","Latitude64uncertainty","Latitude72value","Latitude72uncertainty","Latitude90value","Latitude90uncertainty"
"1703",2014.458333,399.78,0.587,399.318,0.557,399.019,0.465,398.96,0.386,399.149,0.401,399.543,0.478,400.075,0.525,400.678,0.5,401.285,0.413,401.835,0.308,402.29,0.236
"1704",2014.479167,398.911,0.639,398.264,0.586,397.766,0.473,397.521,0.407,397.564,0.473,397.865,0.587,398.356,0.643,398.962,0.606,399.601,0.488,400.193,0.343,400.683,0.237
"1705",2014.5,398.08,0.647,397.266,0.57,396.562,0.446,396.101,0.423,395.949,0.559,396.099,0.714,396.493,0.781,397.052,0.727,397.681,0.574,398.282,0.383,398.782,0.228
"1706",2014.520833,397.342,0.615,396.4,0.519,395.51,0.401,394.825,0.445,394.443,0.647,394.387,0.835,394.622,0.91,395.075,0.84,395.643,0.654,396.212,0.419,396.693,0.214
"1707",2014.541667,396.704,0.56,395.689,0.456,394.656,0.361,393.768,0.47,393.148,0.713,392.857,0.92,392.887,0.998,393.181,0.917,393.638,0.708,394.132,0.443,394.559,0.2
"1708",2014.5625,396.151,0.496,395.12,0.394,394.004,0.332,392.961,0.485,392.13,0.744,391.605,0.955,391.409,1.031,391.509,0.944,391.814,0.726,392.195,0.449,392.535,0.189
"1709",2014.583333,395.653,0.43,394.66,0.334,393.528,0.303,392.397,0.477,391.412,0.733,390.687,0.936,390.277,1.007,390.173,0.92,390.302,0.705,390.541,0.434,390.772,0.179
"1710",2014.604167,395.182,0.363,394.268,0.274,393.184,0.267,392.045,0.448,390.986,0.689,390.127,0.878,389.546,0.943,389.258,0.859,389.21,0.658,389.296,0.405,389.403,0.168
"1711",2014.625,394.73,0.304,393.918,0.221,392.934,0.229,391.861,0.404,390.811,0.626,389.901,0.796,389.214,0.855,388.784,0.779,388.58,0.597,388.519,0.369,388.504,0.156
"1712",2014.645833,394.314,0.267,393.614,0.195,392.761,0.203,391.813,0.362,390.851,0.561,389.972,0.716,389.255,0.77,388.74,0.703,388.418,0.541,388.232,0.337,388.106,0.146
"1713",2014.666667,393.979,0.258,393.388,0.201,392.682,0.2,391.894,0.333,391.078,0.511,390.302,0.655,389.625,0.707,389.086,0.65,388.691,0.503,388.411,0.318,388.197,0.146
"1714",2014.6875,393.787,0.28,393.298,0.236,392.737,0.223,392.121,0.325,391.481,0.486,390.853,0.623,390.272,0.677,389.762,0.626,389.34,0.489,389.001,0.313,388.725,0.151
"1715",2014.708333,393.797,0.33,393.404,0.298,392.975,0.277,392.524,0.343,392.065,0.484,391.607,0.616,391.152,0.67,390.708,0.622,390.294,0.488,389.929,0.315,389.615,0.155
"1716",2014.729167,394.041,0.398,393.741,0.382,393.433,0.355,393.132,0.386,392.843,0.497,392.552,0.618,392.23,0.67,391.866,0.622,391.481,0.488,391.108,0.314,390.774,0.15
"1717",2014.75,394.529,0.463,394.324,0.464,394.127,0.437,393.957,0.439,393.815,0.516,393.671,0.617,393.471,0.662,393.187,0.613,392.835,0.48,392.463,0.307,392.118,0.141
"1718",2014.770833,395.222,0.497,395.114,0.512,395.021,0.489,394.967,0.476,394.953,0.524,394.933,0.606,394.837,0.642,394.62,0.592,394.298,0.462,393.93,0.296,393.578,0.143
"1719",2014.791667,396.04,0.477,396.027,0.503,396.033,0.489,396.087,0.476,396.186,0.514,396.274,0.583,396.265,0.612,396.106,0.561,395.812,0.439,395.45,0.288,395.094,0.165
"1720",2014.8125,396.922,0.398,396.983,0.43,397.074,0.431,397.226,0.435,397.429,0.483,397.615,0.551,397.686,0.576,397.583,0.527,397.321,0.415,396.972,0.285,396.621,0.196
"1721",2014.833333,397.726,0.277,397.855,0.308,398.03,0.327,398.28,0.365,398.588,0.439,398.871,0.516,399.025,0.541,398.985,0.496,398.767,0.395,398.447,0.287,398.117,0.227
"1722",2014.854167,398.417,0.149,398.593,0.17,398.838,0.213,399.18,0.294,399.588,0.398,399.969,0.486,400.211,0.515,400.248,0.475,400.093,0.384,399.824,0.292,399.534,0.25
"1723",2014.875,398.966,0.109,399.169,0.098,399.466,0.146,399.884,0.253,400.383,0.374,400.859,0.468,401.196,0.501,401.323,0.465,401.251,0.384,401.055,0.304,400.827,0.27
"1724",2014.895833,399.39,0.17,399.599,0.156,399.924,0.171,400.394,0.256,400.963,0.372,401.524,0.466,401.953,0.502,402.179,0.47,402.206,0.394,402.101,0.32,401.952,0.289
"1725",2014.916667,399.732,0.232,399.925,0.217,400.253,0.213,400.745,0.271,401.359,0.377,401.986,0.471,402.499,0.508,402.822,0.48,402.95,0.407,402.941,0.337,402.874,0.31
"1726",2014.9375,400.033,0.27,400.198,0.254,400.504,0.237,400.992,0.28,401.624,0.377,402.293,0.47,402.872,0.509,403.277,0.482,403.495,0.413,403.572,0.348,403.579,0.328
"1727",2014.958333,400.335,0.285,400.461,0.267,400.729,0.243,401.191,0.274,401.817,0.364,402.505,0.453,403.126,0.491,403.59,0.467,403.875,0.402,404.019,0.346,404.083,0.333
"1728",2014.979167,400.658,0.286,400.743,0.266,400.965,0.236,401.387,0.257,401.991,0.335,402.677,0.415,403.317,0.45,403.816,0.428,404.144,0.371,404.33,0.324,404.43,0.319
"1729",2015,400.988,0.283,401.063,0.259,401.254,0.22,401.628,0.224,402.181,0.288,402.823,0.359,403.43,0.39,403.905,0.371,404.217,0.324,404.39,0.285,404.479,0.285
"1730",2015.020833,401.321,0.285,401.366,0.26,401.524,0.214,401.868,0.198,402.399,0.237,403.032,0.289,403.64,0.311,404.126,0.296,404.453,0.26,404.641,0.235,404.743,0.241
"1731",2015.041667,401.647,0.285,401.674,0.259,401.812,0.209,402.136,0.175,402.651,0.188,403.274,0.218,403.881,0.231,404.375,0.219,404.717,0.197,404.921,0.188,405.038,0.201
"1732",2015.0625,401.946,0.277,401.968,0.253,402.098,0.202,402.413,0.157,402.918,0.149,403.535,0.159,404.145,0.163,404.653,0.153,405.016,0.147,405.246,0.156,405.386,0.177
"1733",2015.083333,402.211,0.258,402.237,0.237,402.37,0.19,402.684,0.146,403.183,0.125,403.798,0.122,404.415,0.118,404.944,0.112,405.339,0.121,405.606,0.144,405.781,0.17
"1734",2015.104167,402.44,0.228,402.48,0.213,402.623,0.176,402.938,0.138,403.434,0.115,404.047,0.104,404.675,0.094,405.229,0.096,405.663,0.115,405.974,0.144,406.193,0.173
"1735",2015.125,402.646,0.205,402.707,0.196,402.862,0.169,403.178,0.138,403.669,0.114,404.278,0.097,404.913,0.088,405.489,0.094,405.96,0.119,406.315,0.151,406.576,0.18
"1736",2015.145833,402.851,0.212,402.936,0.205,403.104,0.183,403.418,0.154,403.896,0.129,404.494,0.11,405.126,0.1,405.714,0.107,406.209,0.13,406.596,0.162,406.89,0.193
"1737",2015.166667,403.079,0.244,403.189,0.237,403.367,0.215,403.674,0.186,404.134,0.162,404.709,0.15,405.323,0.144,405.903,0.142,406.4,0.15,406.797,0.174,407.105,0.204
"1738",2015.1875,403.338,0.28,403.473,0.271,403.66,0.247,403.958,0.221,404.393,0.209,404.934,0.209,405.512,0.207,406.06,0.193,406.532,0.178,406.912,0.18,407.209,0.203
"1739",2015.208333,403.63,0.296,403.787,0.287,403.982,0.265,404.269,0.25,404.675,0.256,405.173,0.275,405.7,0.278,406.194,0.254,406.618,0.212,406.956,0.181,407.22,0.184
"1740",2015.229167,403.942,0.283,404.116,0.276,404.317,0.262,404.594,0.264,404.97,0.297,405.42,0.336,405.887,0.346,406.316,0.313,406.674,0.248,406.956,0.181,407.172,0.152
"1741",2015.25,404.244,0.242,404.427,0.237,404.632,0.236,404.902,0.265,405.252,0.327,405.659,0.385,406.066,0.403,406.428,0.364,406.719,0.282,406.939,0.186,407.103,0.117
"1742",2015.270833,404.499,0.185,404.681,0.18,404.888,0.196,405.154,0.255,405.488,0.343,405.861,0.418,406.221,0.443,406.527,0.403,406.762,0.311,406.929,0.198,407.048,0.099
"1743",2015.291667,404.668,0.139,404.832,0.131,405.037,0.16,405.307,0.244,405.639,0.352,405.998,0.439,406.333,0.471,406.605,0.432,406.804,0.336,406.936,0.217,407.025,0.11
"1744",2015.3125,404.729,0.164,404.871,0.157,405.07,0.171,405.346,0.249,405.686,0.36,406.047,0.456,406.377,0.492,406.641,0.456,406.828,0.361,406.949,0.241,407.027,0.138
"1745",2015.333333,404.655,0.263,404.765,0.256,404.957,0.243,405.243,0.282,405.601,0.378,405.981,0.475,406.328,0.516,406.606,0.483,406.805,0.388,406.936,0.268,407.02,0.173
"1746",2015.354167,404.454,0.394,404.525,0.387,404.702,0.348,404.995,0.341,405.374,0.408,405.781,0.5,406.156,0.543,406.462,0.512,406.687,0.416,406.841,0.296,406.945,0.206
"1747",2015.375,404.119,0.532,404.145,0.525,404.303,0.463,404.6,0.412,404.996,0.444,405.425,0.524,405.826,0.568,406.16,0.537,406.415,0.439,406.597,0.317,406.726,0.228
"1748",2015.395833,403.685,0.655,403.664,0.647,403.793,0.565,404.077,0.478,404.469,0.472,404.899,0.536,405.306,0.576,405.653,0.543,405.927,0.444,406.132,0.32,406.285,0.231
"1749",2015.416667,403.168,0.737,403.096,0.729,403.185,0.634,403.433,0.519,403.79,0.478,404.185,0.52,404.564,0.552,404.895,0.519,405.167,0.421,405.381,0.299,405.548,0.209
"1750",2015.4375,402.621,0.76,402.498,0.75,402.524,0.649,402.696,0.519,402.966,0.45,403.273,0.467,403.577,0.489,403.853,0.456,404.095,0.365,404.298,0.253,404.466,0.171
"1751",2015.458333,402.059,0.711,401.879,0.698,401.816,0.601,401.867,0.472,401.993,0.386,402.155,0.376,402.332,0.386,402.516,0.356,402.7,0.286,402.877,0.205,403.033,0.161
"1752",2015.479167,401.27,0.761,400.929,0.764,400.698,0.666,400.592,0.51,400.583,0.367,400.638,0.289,400.735,0.262,400.865,0.237,401.017,0.208,401.177,0.199,401.324,0.221
"1753",2015.5,400.664,0.516,400.225,0.49,399.827,0.401,399.498,0.283,399.245,0.177,399.072,0.113,398.99,0.102,398.998,0.131,399.084,0.187,399.213,0.251,399.348,0.309
"1754",2015.520833,400.031,0.331,399.485,0.291,398.903,0.241,398.328,0.204,397.809,0.187,397.395,0.175,397.127,0.168,397.015,0.192,397.037,0.251,397.14,0.324,397.263,0.389
"1755",2015.541667,399.35,0.362,398.689,0.373,397.921,0.38,397.107,0.384,396.336,0.379,395.7,0.362,395.267,0.337,395.052,0.321,395.023,0.334,395.107,0.38,395.222,0.436
"1756",2015.5625,398.607,0.486,397.833,0.532,396.899,0.554,395.886,0.552,394.915,0.535,394.112,0.508,393.559,0.467,393.274,0.42,393.211,0.39,393.28,0.398,393.386,0.436
"1757",2015.583333,397.812,0.546,396.94,0.602,395.883,0.629,394.739,0.629,393.651,0.615,392.76,0.588,392.15,0.538,391.832,0.467,391.75,0.4,391.806,0.372,391.896,0.388
"1758",2015.604167,397.019,0.508,396.078,0.552,394.96,0.583,393.772,0.601,392.664,0.608,391.77,0.593,391.162,0.543,390.842,0.46,390.749,0.369,390.783,0.311,390.847,0.305
"1759",2015.625,396.274,0.413,395.327,0.418,394.229,0.446,393.096,0.493,392.063,0.533,391.244,0.541,390.689,0.5,390.386,0.416,390.275,0.315,390.271,0.234,390.289,0.205
"1760",2015.645833,395.673,0.354,394.757,0.302,393.751,0.297,392.76,0.357,391.892,0.427,391.216,0.459,390.752,0.437,390.475,0.366,390.335,0.267,390.27,0.17,390.221,0.113
"1761",2015.666667,395.293,0.406,394.464,0.336,393.613,0.273,392.831,0.287,392.181,0.355,391.683,0.407,391.321,0.409,391.065,0.356,390.879,0.264,390.733,0.159,390.601,0.072
"1762",2015.6875,395.208,0.506,394.517,0.457,393.869,0.381,393.326,0.345,392.908,0.384,392.586,0.442,392.315,0.458,392.06,0.412,391.808,0.315,391.565,0.198,391.339,0.097
"1763",2015.708333,395.336,0.453,394.752,0.393,394.26,0.311,393.919,0.295,393.72,0.378,393.594,0.478,393.457,0.522,393.256,0.485,392.984,0.381,392.677,0.248,392.375,0.128
"1764",2015.729167,395.827,0.431,395.406,0.382,395.098,0.318,394.946,0.335,394.915,0.451,394.916,0.57,394.844,0.619,394.645,0.574,394.328,0.449,393.951,0.29,393.583,0.142
"1765",2015.75,396.558,0.376,396.304,0.337,396.163,0.3,396.161,0.361,396.251,0.508,396.33,0.644,396.292,0.697,396.085,0.643,395.732,0.501,395.309,0.319,394.899,0.149
"1766",2015.770833,397.446,0.306,397.347,0.278,397.345,0.272,397.452,0.375,397.614,0.546,397.732,0.692,397.706,0.746,397.494,0.685,397.129,0.531,396.694,0.335,396.276,0.154
"1767",2015.791667,398.393,0.246,398.427,0.23,398.533,0.252,398.712,0.382,398.912,0.564,399.044,0.714,399.024,0.768,398.823,0.702,398.478,0.543,398.071,0.342,397.685,0.161
"1768",2015.8125,399.313,0.22,399.454,0.211,399.642,0.246,399.868,0.382,400.087,0.564,400.224,0.712,400.218,0.764,400.051,0.697,399.761,0.538,399.421,0.341,399.103,0.168
"1769",2015.833333,400.154,0.24,400.375,0.233,400.623,0.26,400.885,0.381,401.119,0.553,401.268,0.695,401.291,0.744,401.181,0.677,400.973,0.522,400.728,0.331,400.501,0.169
"1770",2015.854167,400.89,0.297,401.17,0.289,401.466,0.295,401.761,0.384,402.017,0.536,402.192,0.667,402.261,0.713,402.224,0.648,402.114,0.498,401.974,0.315,401.845,0.16
"1771",2015.875,401.528,0.37,401.85,0.361,402.188,0.346,402.52,0.393,402.811,0.514,403.027,0.632,403.154,0.673,403.196,0.613,403.179,0.471,403.136,0.298,403.094,0.145
"1772",2015.895833,402.093,0.441,402.444,0.433,402.817,0.397,403.19,0.403,403.528,0.488,403.799,0.588,403.989,0.625,404.104,0.571,404.162,0.443,404.19,0.286,404.209,0.147
"1773",2015.916667,402.618,0.492,402.984,0.484,403.385,0.434,403.8,0.406,404.191,0.455,404.522,0.536,404.773,0.57,404.945,0.526,405.051,0.418,405.115,0.288,405.161,0.185
"1774",2015.9375,403.126,0.512,403.491,0.503,403.908,0.445,404.359,0.395,404.802,0.414,405.193,0.477,405.498,0.509,405.708,0.478,405.835,0.396,405.905,0.304,405.947,0.245
"1775",2015.958333,403.625,0.496,403.97,0.486,404.385,0.425,404.858,0.366,405.348,0.368,405.793,0.418,406.144,0.449,406.381,0.431,406.51,0.377,406.563,0.323,406.581,0.301
"1776",2015.979167,404.115,0.452,404.418,0.441,404.809,0.382,405.287,0.322,405.808,0.322,406.299,0.367,406.691,0.397,406.948,0.39,407.074,0.357,407.105,0.331,407.093,0.333
"1777",2016,404.524,0.413,404.763,0.397,405.114,0.339,405.583,0.282,406.123,0.282,406.652,0.322,407.086,0.349,407.378,0.344,407.525,0.323,407.566,0.312,407.555,0.325
"1778",2016.020833,404.918,0.345,405.092,0.328,405.394,0.278,405.84,0.243,406.388,0.264,406.945,0.313,407.412,0.339,407.727,0.33,407.885,0.301,407.925,0.283,407.908,0.289
"1779",2016.041667,405.272,0.287,405.376,0.267,405.615,0.228,406.023,0.221,406.561,0.272,407.133,0.332,407.627,0.358,407.972,0.338,408.153,0.29,408.21,0.245,408.206,0.23
"1780",2016.0625,405.59,0.249,405.625,0.226,405.798,0.199,406.155,0.223,406.669,0.299,407.242,0.372,407.757,0.4,408.132,0.371,408.346,0.301,408.436,0.222,408.46,0.175
"1781",2016.083333,405.874,0.237,405.853,0.213,405.964,0.197,406.266,0.242,406.744,0.337,407.307,0.422,407.834,0.454,408.236,0.42,408.487,0.334,408.617,0.233,408.678,0.163
"1782",2016.104167,406.134,0.251,406.074,0.229,406.134,0.216,406.383,0.268,406.821,0.371,407.364,0.466,407.892,0.502,408.314,0.465,408.598,0.372,408.764,0.264,408.862,0.196
"1783",2016.125,406.381,0.276,406.302,0.257,406.325,0.241,406.529,0.289,406.925,0.392,407.441,0.49,407.962,0.529,408.392,0.492,408.698,0.398,408.893,0.293,409.019,0.235
"1784",2016.145833,406.617,0.299,406.538,0.282,406.54,0.26,406.71,0.295,407.07,0.391,407.557,0.487,408.06,0.526,408.489,0.491,408.803,0.4,409.014,0.305,409.157,0.259
"1785",2016.166667,406.845,0.312,406.778,0.295,406.775,0.265,406.926,0.286,407.258,0.369,407.716,0.455,408.196,0.491,408.611,0.46,408.923,0.377,409.137,0.294,409.286,0.261
"1786",2016.1875,407.067,0.313,407.019,0.292,407.025,0.256,407.17,0.262,407.483,0.328,407.914,0.402,408.368,0.432,408.761,0.405,409.059,0.334,409.265,0.267,409.411,0.244
"1787",2016.208333,407.281,0.309,407.256,0.283,407.281,0.239,407.434,0.23,407.737,0.28,408.145,0.339,408.568,0.364,408.932,0.339,409.206,0.281,409.394,0.227,409.526,0.211
"1788",2016.229167,407.484,0.307,407.481,0.276,407.531,0.224,407.701,0.205,408.004,0.24,408.392,0.288,408.783,0.307,409.113,0.284,409.354,0.232,409.515,0.183,409.626,0.167
"1789",2016.25,407.674,0.308,407.687,0.276,407.763,0.223,407.954,0.197,408.263,0.226,408.636,0.268,408.997,0.283,409.289,0.258,409.491,0.204,409.618,0.148,409.698,0.121
"1790",2016.270833,407.84,0.308,407.86,0.28,407.958,0.23,408.172,0.207,408.491,0.24,408.855,0.285,409.189,0.3,409.443,0.27,409.604,0.207,409.69,0.134,409.735,0.082
"1791",2016.291667,407.964,0.3,407.981,0.277,408.093,0.235,408.326,0.228,408.657,0.277,409.02,0.333,409.337,0.351,409.56,0.316,409.682,0.24,409.727,0.148,409.734,0.071
"1792",2016.3125,408.029,0.278,408.027,0.26,408.137,0.232,408.38,0.253,408.723,0.33,409.092,0.405,409.405,0.43,409.611,0.39,409.706,0.298,409.719,0.187,409.692,0.097
"1793",2016.333333,408.02,0.244,407.979,0.23,408.066,0.222,408.301,0.284,408.651,0.399,409.032,0.497,409.355,0.532,409.564,0.486,409.652,0.376,409.65,0.243,409.603,0.138
"1794",2016.354167,407.913,0.207,407.817,0.192,407.858,0.21,408.067,0.32,408.411,0.474,408.805,0.6,409.15,0.646,409.382,0.593,409.486,0.464,409.491,0.307,409.443,0.186
"1795",2016.375,407.666,0.176,407.513,0.158,407.501,0.205,407.67,0.356,407.996,0.542,408.396,0.691,408.766,0.748,409.032,0.691,409.17,0.545,409.203,0.368,409.173,0.236
"1796",2016.395833,407.334,0.171,407.107,0.145,407.019,0.208,407.123,0.383,407.406,0.59,407.791,0.756,408.174,0.821,408.473,0.762,408.653,0.607,408.726,0.418,408.728,0.281
"1797",2016.416667,406.892,0.18,406.601,0.148,406.437,0.211,406.462,0.393,406.675,0.607,407.012,0.78,407.376,0.85,407.684,0.792,407.895,0.636,408.005,0.445,408.042,0.311
"1798",2016.4375,406.359,0.188,406.029,0.152,405.8,0.206,405.735,0.38,405.845,0.589,406.087,0.759,406.381,0.828,406.655,0.775,406.863,0.625,406.99,0.442,407.05,0.316
"1799",2016.458333,405.748,0.19,405.411,0.151,405.138,0.19,404.98,0.348,404.958,0.541,405.051,0.698,405.213,0.762,405.392,0.713,405.547,0.575,405.654,0.406,405.711,0.288
"1800",2016.479167,405.082,0.19,404.769,0.149,404.472,0.172,404.22,0.305,404.039,0.475,403.936,0.611,403.905,0.667,403.927,0.621,403.973,0.495,404.016,0.341,404.037,0.228
"1801",2016.5,404.378,0.203,404.11,0.166,403.804,0.167,403.461,0.268,403.103,0.408,402.769,0.52,402.498,0.563,402.31,0.518,402.198,0.404,402.136,0.264,402.09,0.149
"1802",2016.520833,403.642,0.241,403.428,0.209,403.125,0.187,402.702,0.231,402.175,0.322,401.606,0.398,401.077,0.42,400.647,0.38,400.337,0.291,400.129,0.184,399.984,0.094
"1803",2016.541667,402.885,0.297,402.712,0.267,402.402,0.229,401.897,0.242,401.205,0.307,400.412,0.366,399.638,0.378,398.982,0.336,398.486,0.258,398.141,0.175,397.903,0.129
"1804",2016.5625,402.122,0.356,401.963,0.322,401.635,0.272,401.057,0.265,400.234,0.316,399.263,0.368,398.293,0.375,397.448,0.333,396.79,0.264,396.32,0.204,395.99,0.184
"1805",2016.583333,401.363,0.405,401.19,0.363,400.832,0.301,400.202,0.287,399.298,0.339,398.223,0.394,397.134,0.403,396.165,0.361,395.392,0.292,394.823,0.237,394.415,0.222
"1806",2016.604167,400.631,0.436,400.42,0.382,400.031,0.311,399.38,0.302,398.464,0.368,397.376,0.436,396.261,0.452,395.249,0.408,394.418,0.329,393.786,0.258,393.318,0.23
"1807",2016.625,399.995,0.43,399.72,0.372,399.299,0.302,398.663,0.308,397.807,0.397,396.802,0.483,395.76,0.508,394.79,0.461,393.963,0.366,393.306,0.267,392.8,0.212
"1808",2016.645833,399.466,0.42,399.146,0.351,398.724,0.28,398.155,0.307,397.431,0.42,396.59,0.522,395.702,0.556,394.841,0.508,394.067,0.398,393.417,0.27,392.893,0.18
"1809",2016.666667,399.115,0.403,398.774,0.325,398.388,0.257,397.934,0.301,397.399,0.429,396.784,0.541,396.107,0.582,395.401,0.535,394.713,0.419,394.089,0.278,393.558,0.169
"1810",2016.6875,398.996,0.386,398.675,0.307,398.366,0.24,398.068,0.289,397.756,0.42,397.396,0.534,396.951,0.579,396.417,0.538,395.825,0.429,395.237,0.3,394.706,0.215
"1811",2016.708333,399.149,0.37,398.886,0.293,398.687,0.23,398.564,0.273,398.483,0.394,398.373,0.503,398.151,0.548,397.78,0.517,397.282,0.429,396.729,0.339,396.203,0.304
"1812",2016.729167,399.58,0.347,399.404,0.278,399.33,0.221,399.376,0.256,399.502,0.362,399.606,0.459,399.572,0.502,399.338,0.483,398.919,0.427,398.4,0.387,397.882,0.401
"1813",2016.75,400.259,0.312,400.187,0.252,400.233,0.208,400.421,0.241,400.704,0.334,400.965,0.418,401.068,0.456,400.935,0.447,400.58,0.424,400.095,0.432,399.593,0.482
"1814",2016.770833,401.131,0.276,401.159,0.227,401.303,0.197,401.588,0.236,401.965,0.319,402.316,0.391,402.498,0.423,402.431,0.42,402.127,0.421,401.679,0.459,401.206,0.53
"1815",2016.791667,402.124,0.261,402.238,0.226,402.445,0.211,402.772,0.25,403.178,0.325,403.553,0.388,403.763,0.412,403.731,0.408,403.47,0.415,403.07,0.464,402.644,0.541
"1816",2016.8125,403.156,0.281,403.329,0.259,403.562,0.248,403.882,0.282,404.263,0.351,404.611,0.411,404.812,0.431,404.799,0.417,404.583,0.411,404.244,0.448,403.882,0.518
"1817",2016.833333,404.138,0.312,404.345,0.298,404.574,0.289,404.855,0.321,405.177,0.391,405.47,0.455,405.644,0.473,405.645,0.445,405.482,0.412,405.219,0.419,404.938,0.469
"1818",2016.854167,405.004,0.322,405.227,0.31,405.438,0.306,405.671,0.348,405.927,0.433,406.163,0.506,406.312,0.524,406.333,0.484,406.231,0.418,406.054,0.385,405.861,0.404
"1819",2016.875,405.712,0.293,405.939,0.281,406.134,0.288,406.33,0.354,406.54,0.46,406.738,0.546,406.88,0.567,406.933,0.516,406.899,0.426,406.81,0.351,406.705,0.336
"1820",2016.895833,406.239,0.233,406.47,0.213,406.664,0.238,406.853,0.336,407.052,0.462,407.247,0.558,407.407,0.583,407.508,0.529,407.547,0.424,407.541,0.322,407.517,0.275
"1821",2016.916667,406.599,0.179,406.836,0.146,407.05,0.183,407.266,0.301,407.496,0.436,407.726,0.536,407.932,0.563,408.095,0.511,408.207,0.406,408.277,0.294,408.321,0.228
"1822",2016.9375,406.829,0.195,407.075,0.159,407.326,0.172,407.597,0.265,407.891,0.387,408.188,0.479,408.464,0.507,408.698,0.464,408.879,0.37,409.013,0.268,409.111,0.201
"1823",2016.958333,406.986,0.25,407.242,0.223,407.536,0.205,407.877,0.242,408.252,0.326,408.633,0.4,408.989,0.427,409.295,0.398,409.539,0.327,409.723,0.249,409.861,0.198
"1824",2016.979167,407.126,0.281,407.385,0.264,407.716,0.231,408.122,0.225,408.578,0.265,409.044,0.318,409.479,0.343,409.852,0.329,410.149,0.288,410.371,0.244,410.536,0.216
"1825",2017,407.171,0.268,407.435,0.259,407.806,0.227,408.282,0.2,408.825,0.208,409.377,0.242,409.883,0.268,410.305,0.275,410.629,0.271,410.864,0.263,411.038,0.259
